GeneID	Genename	Genebiotype	Chr	Start	End	Strand	GTEX-15ER7-3126-SM-7KUGH	GTEX-YFC4-3126-SM-5PNV6	GTEX-15SHU-3126-SM-6M46H	GTEX-1HBPH-3126-SM-9WYUV	GTEX-RNOR-2326-SM-2TF4I	GTEX-13SLX-3126-SM-5S2Q5	GTEX-RU72-3026-SM-CYPRV	GTEX-14A5I-2926-SM-5Q5CQ	GTEX-11GSP-3226-SM-5986O	GTEX-12WSD-3126-SM-5HL7P	GTEX-13O3O-3126-SM-5KM3H	GTEX-14DAQ-3126-SM-62LDS	GTEX-1EWIQ-3126-SM-7MXTI	GTEX-P44G-2426-SM-2I5ER	GTEX-11ZUS-2926-SM-5FQSL	GTEX-1HT8W-3026-SM-CGQEO	GTEX-WZTO-2926-SM-3NM9I	GTEX-13NYB-3026-SM-5IJD7	GTEX-14JG1-3026-SM-5YYAA	GTEX-17MF6-2926-SM-7LTAW	GTEX-1EN7A-3026-SM-7PBYT	GTEX-1KD4Q-2926-SM-D3L9N	GTEX-15RJE-3026-SM-7KUM1	GTEX-13OW6-3026-SM-5J2MI	GTEX-13PVQ-3026-SM-5SI93	GTEX-14BIL-3026-SM-7EWD4	GTEX-17HII-3026-SM-7EWFM	GTEX-18465-3026-SM-7LG6Y	GTEX-1B8SG-1726-SM-73KXK	GTEX-1C6VQ-3026-SM-7IGPU	GTEX-1GZ4I-3026-SM-9KNTX	GTEX-1JMLX-2926-SM-CL54C	GTEX-T6MN-2626-SM-32PMQ	GTEX-1HCVE-3026-SM-CL54G	GTEX-11DXY-3226-SM-5GIDE	GTEX-12ZZZ-3026-SM-5BC67	GTEX-1399T-3026-SM-5KLZC	GTEX-18A6Q-2926-SM-718AR	GTEX-1AX9I-3026-SM-73KUH	GTEX-1B8L1-3026-SM-7EPHK	GTEX-1EKGG-2926-SM-7EPIH	GTEX-1GF9V-2926-SM-7PBXO	GTEX-1GN2E-3026-SM-9WG6I	GTEX-1GN73-3126-SM-9KNTY	GTEX-1IKJJ-2926-SM-A9G2N	GTEX-1IKK5-2926-SM-ARU7Q	GTEX-1JJEA-2826-SM-ARU8R	GTEX-1NV8Z-3126-SM-E76R3	GTEX-1RQEC-2926-SM-EVR5A	GTEX-1I1HK-2826-SM-CKZPL	GTEX-1JJ6O-3126-SM-CNNP8
ENSG00000169291.9	SHE	protein_coding	chr1	154469772	154502113	-	3	2	2	1	1	1	1	1	2	3	1	3	2	2	1	2	3	1	1	2	1	1	OO-10	2	2	2	2	1	1	2	2	2	2	2	1	3	3	2	2	2	3	1	1	1	1	2	2	1	1	1	3
ENSG00000169299.13	PGM2	protein_coding	chr4	37826633	37862937	+	5	4	3	4	4	3	6	4	3	3	3	4	3	6	3	3	OO-10	3	3	2	3	3	8	4	4	4	3	4	2	3	4	4	4	4	4	5	3	4	3	3	3	3	3	3	3	4	3	4	2	2	3
ENSG00000169347.16	GP2	protein_coding	chr16	20309572	20327808	-	0	0	0	0	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	OO-6	0	3	1	0	0	0	0	1	3	0	OO-65	1	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000169385.2	RNASE2	protein_coding	chr14	20955452	20956436	+	1	1	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	1	OO-6	1	OO-18	0	0	0	0	0	0	0	1	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000169397.3	RNASE3	protein_coding	chr14	20891399	20892348	+	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	OO-5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000169413.2	RNASE6	protein_coding	chr14	20781051	20782467	+	2	1	2	2	2	0	1	2	1	1	1	5	1	1	2	1	2	1	2	1	2	1	OO-15	1	0	1	1	2	0	0	2	1	1	5	4	1	3	1	2	2	2	1	0	1	1	4	1	1	1	1	2
ENSG00000169418.9	NPR1	protein_coding	chr1	153678637	153693992	+	1	1	1	1	1	0	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	OO-7	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	0	1	1	1	1	0	0	1	1	1	0	1	1
ENSG00000169504.14	CLIC4	protein_coding	chr1	24745357	24844324	+	24	27	20	16	18	14	18	21	25	23	16	25	17	42	12	14	58	31	16	23	18	18	OO-94	26	59	27	12	9	16	21	21	18	22	25	29	33	28	17	16	17	30	27	19	29	9	20	19	15	11	24	38
ENSG00000169508.6	GPR183	protein_coding	chr13	99294530	99307405	-	1	0	2	0	0	3	0	0	4	0	0	2	0	4	1	0	2	1	1	2	1	0	5	1	1	0	1	0	1	0	1	0	4	3	1	1	1	0	1	1	OO-6	0	0	1	0	2	1	1	1	0	1
ENSG00000169562.9	GJB1	protein_coding	chrX	71215194	71225516	+	1	24	4	2	10	11	5	3	8	10	4	7	6	1	7	3	5	35	8	7	1	8	1	16	OO-54	4	1	3	1	1	4	5	18	5	15	6	9	6	7	3	12	14	11	18	3	10	3	9	2	18	5
ENSG00000169583.12	CLIC3	protein_coding	chr9	136994635	136996803	-	2	0	3	1	1	1	1	1	2	2	1	2	1	0	1	2	2	2	1	1	1	1	OO-8	1	1	4	2	1	1	1	1	3	1	2	3	1	4	2	1	1	6	2	1	1	1	1	2	1	0	0	1
ENSG00000169605.5	GKN1	protein_coding	chr2	68974573	68980974	+	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	OO-9	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000169902.13	TPST1	protein_coding	chr7	66205199	66420543	+	8	15	9	11	12	11	10	10	7	8	12	12	7	21	10	15	15	12	11	5	5	13	19	14	14	9	9	15	3	8	15	11	12	13	13	11	10	10	10	10	11	9	7	19	5	11	8	14	6	8	OO-43
ENSG00000169908.11	TM4SF1	protein_coding	chr3	149369022	149377777	-	8	5	6	9	5	7	14	3	38	8	4	13	8	49	4	8	16	3	4	12	5	4	OO-58	3	OO-59	8	6	4	16	4	8	4	6	8	7	12	15	6	6	8	13	15	6	14	2	13	11	6	3	5	18
ENSG00000170577.7	SIX2	protein_coding	chr2	45005161	45009430	-	0	0	OO-9	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	OO-8	0	0	0	0	0	0	0	0	0	0
ENSG00000170835.14	CEL	protein_coding	chr9	133061978	133071861	+	1	2	1	1	2	5	2	4	1	2	2	1	2	1	1	2	2	2	1	1	1	1	1	3	3	2	5	2	OO-8	2	2	2	2	1	2	5	2	OO-152	2	1	2	2	2	1	1	1	2	2	1	2	1
ENSG00000170890.13	PLA2G1B	protein_coding	chr12	120322111	120327789	-	0	0	1	0	0	2	0	3	0	1	1	0	2	0	0	1	1	0	0	1	0	0	1	1	1	1	4	0	OO-10	1	0	0	0	0	2	5	0	OO-154	1	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000170891.10	CYTL1	protein_coding	chr4	5014586	5019472	-	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	4	1	1	0	1	0	OO-10	1	1	0	0	1	0	0	1	1	1	3	2	1	3	1	1	2	1	2	1	1	1	0	1	1	0	1	1
ENSG00000170909.13	OSCAR	protein_coding	chr19	54094668	54102692	-	1	2	2	1	1	2	2	2	2	2	2	1	1	2	1	1	2	2	1	1	1	1	OO-5	2	2	2	2	2	1	1	2	2	2	3	1	1	2	1	2	2	2	1	1	3	1	3	1	1	1	1	2
ENSG00000170962.12	PDGFD	protein_coding	chr11	103907186	104164379	-	1	1	5	2	2	1	1	1	0	1	1	OO-8	2	2	1	3	6	1	2	0	1	1	4	2	0	1	1	3	1	0	2	1	1	1	2	2	1	1	1	1	OO-8	1	1	1	1	1	1	2	1	1	1
ENSG00000171056.7	SOX7	protein_coding	chr8	10723768	10730512	-	4	3	4	3	5	3	3	2	OO-13	3	4	3	3	7	3	2	3	4	3	2	1	2	5	4	8	2	4	3	4	3	3	2	3	3	3	5	4	3	2	3	4	3	2	4	1	3	2	3	1	2	7
ENSG00000171115.3	GIMAP8	protein_coding	chr7	150450630	150479392	+	3	2	2	2	2	1	2	1	2	1	1	3	2	2	2	1	3	2	2	3	1	1	OO-8	2	3	1	2	1	1	2	2	2	1	1	2	3	3	2	2	3	2	1	1	2	1	1	3	2	1	1	2
ENSG00000171174.13	RBKS	protein_coding	chr2	27781364	27891098	-	2	2	2	2	1	4	2	2	OO-7	2	2	3	2	5	1	2	4	2	2	1	1	3	2	2	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2	1	3	4	2	4	1	4	2	2	2	2	2
ENSG00000171195.10	MUC7	protein_coding	chr4	70430492	70482997	+	0	0	2	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	0	0	0	1	0	0	0	0	OO-6	0	0	1	0	0	0	0	2	2	0	0	2	2	0	0
ENSG00000171223.5	JUNB	protein_coding	chr19	12791496	12793315	+	55	52	53	44	32	208	55	24	196	100	107	106	84	127	44	43	OO-642	40	76	86	18	77	142	108	60	37	146	52	22	22	93	39	118	51	63	115	50	74	37	54	292	113	46	122	26	179	120	66	32	42	104
ENSG00000171295.12	ZNF440	protein_coding	chr19	11814284	11835201	+	2	3	3	3	4	2	2	2	1	2	3	2	1	2	2	3	3	2	2	1	1	3	2	3	OO-10	2	2	3	1	1	3	3	3	4	3	3	2	3	2	2	2	2	2	3	1	3	2	3	1	2	2
ENSG00000171401.14	KRT13	protein_coding	chr17	41500981	41505705	-	2	1	16	0	0	5	0	1	5	7	4	0	5	1	5	OO-106	4	1	1	1	0	3	4	6	2	2	2	2	1	1	0	1	0	1	OO-61	4	2	2	0	0	1	0	1	0	1	1	1	0	1	0	3
ENSG00000171551.11	ECEL1	protein_coding	chr2	232479827	232487828	-	1	1	3	1	0	1	2	1	0	0	1	3	1	1	1	1	2	1	1	0	1	0	1	1	2	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0	OO-6	0	0	2	0	1	1	1	0	0	OO-9
ENSG00000171621.13	SPSB1	protein_coding	chr1	9292880	9369532	+	3	6	4	4	3	4	3	3	5	3	4	6	4	7	4	3	5	7	4	3	2	5	5	6	OO-20	4	3	6	1	2	3	4	5	5	5	4	4	4	3	4	7	4	4	11	2	5	2	6	2	5	8
ENSG00000171860.4	C3AR1	protein_coding	chr12	8058302	8066471	-	1	0	2	1	1	1	1	1	2	1	1	3	1	2	1	0	1	1	1	1	1	1	OO-8	1	1	0	1	1	0	0	1	1	1	3	3	1	2	0	1	1	2	1	0	2	0	4	0	1	1	0	2
ENSG00000172016.15	REG3A	protein_coding	chr2	79157003	79159753	-	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	OO-7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000172023.7	REG1B	protein_coding	chr2	79085030	79087993	-	0	0	1	0	0	0	0	2	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	2	1	6	0	OO-14	0	0	0	0	0	2	2	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000172059.10	KLF11	protein_coding	chr2	10042849	10054420	+	3	2	2	3	2	2	3	2	2	3	2	3	2	3	2	2	5	2	2	3	2	2	OO-8	2	2	2	2	2	2	2	3	3	2	4	2	2	3	2	2	2	3	2	2	3	1	3	2	3	1	1	2
ENSG00000172071.11	EIF2AK3	protein_coding	chr2	88556741	88627538	-	4	5	3	4	5	4	4	4	3	3	4	4	3	4	3	5	7	4	4	2	2	4	4	5	4	3	3	5	2	2	6	5	5	5	4	5	3	4	4	4	3	4	3	OO-15	2	5	3	6	3	4	5
ENSG00000172179.11	PRL	protein_coding	chr6	22287244	22297501	-	0	0	1	0	0	1	0	2	6	4	1	0	7	0	15	1	6	OO-89	0	0	0	4	0	1	11	13	4	0	0	0	0	OO-24	0	0	5	OO-45	4	0	1	3	3	0	2	0	3	1	1	6	1	0	4
ENSG00000172183.14	ISG20	protein_coding	chr15	88636153	88656483	+	1	1	1	1	1	2	1	1	3	1	1	1	1	3	1	1	1	2	1	1	1	1	3	2	OO-8	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	0	1	1	1	1	1	2
ENSG00000172243.17	CLEC7A	protein_coding	chr12	10116777	10130258	-	1	1	2	1	1	1	0	1	2	1	1	3	1	1	2	0	1	0	1	1	1	1	OO-8	1	2	1	1	1	1	0	1	1	1	3	3	1	3	0	2	1	1	1	0	1	0	2	0	1	1	0	2
ENSG00000172296.12	SPTLC3	protein_coding	chr20	13008979	13169103	+	0	0	OO-6	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ENSG00000172551.10	MUCL1	protein_coding	chr12	54830519	54858393	+	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	2	0	1	0	0	0	OO-9	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0
ENSG00000172867.3	KRT2	protein_coding	chr12	52644558	52652164	-	1	1	0	1	1	0	0	1	2	1	1	1	0	1	4	0	2	4	0	0	0	1	2	0	OO-9	0	0	1	1	0	3	1	2	1	2	0	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0
ENSG00000172935.8	MRGPRF	protein_coding	chr11	69004648	69013409	-	2	1	5	1	2	1	1	1	2	3	1	6	2	1	1	2	OO-22	1	1	1	1	1	OO-12	2	1	1	1	2	0	1	1	2	1	1	2	3	4	2	2	2	OO-11	4	2	1	1	4	5	3	1	2	1
ENSG00000172936.12	MYD88	protein_coding	chr3	38138478	38143022	+	5	4	4	3	3	2	4	4	6	5	4	5	4	6	2	3	4	4	3	5	5	3	OO-18	4	6	4	5	4	2	6	5	4	2	4	5	4	6	4	4	3	5	3	3	6	3	5	4	4	4	3	11
ENSG00000173110.7	HSPA6	protein_coding	chr1	161524540	161526910	+	0	2	1	0	0	OO-44	1	0	OO-95	0	1	1	1	3	0	0	0	1	0	1	2	0	4	1	OO-167	0	OO-25	0	OO-10	0	1	0	1	1	1	1	1	0	0	0	1	0	0	OO-199	0	OO-76	0	0	0	0	1
ENSG00000173193.13	PARP14	protein_coding	chr3	122680618	122730840	+	4	4	3	5	3	4	3	4	6	4	3	5	4	6	3	3	4	4	4	6	4	4	OO-13	6	4	4	4	3	3	4	6	5	5	5	5	5	5	4	4	4	7	4	4	5	3	4	7	4	5	4	4
ENSG00000173269.13	MMRN2	protein_coding	chr10	86935540	86957863	-	6	4	4	6	4	5	6	3	8	6	3	6	5	8	3	4	6	4	4	6	4	5	OO-29	4	9	6	4	3	3	4	5	5	3	6	5	7	7	5	4	8	7	8	5	5	2	6	6	4	2	4	7
ENSG00000173281.4	PPP1R3B	protein_coding	chr8	9136255	9151574	-	1	1	1	1	0	0	1	1	1	1	1	1	1	2	1	1	2	1	0	1	1	1	OO-6	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	2	1	1	0	1	1
ENSG00000173369.15	C1QB	protein_coding	chr1	22652762	22661538	+	7	10	10	8	10	3	7	20	10	12	9	27	7	49	14	4	9	5	10	19	4	8	OO-232	11	20	7	5	9	2	2	10	10	5	45	20	4	17	3	14	12	12	4	3	12	5	27	5	3	5	4	36
ENSG00000173372.16	C1QA	protein_coding	chr1	22636506	22639608	+	6	5	12	5	7	2	6	13	7	7	5	22	5	29	11	4	9	3	7	9	3	4	OO-121	9	8	4	4	5	1	2	8	6	5	28	16	5	13	3	8	9	11	3	2	5	4	19	5	4	3	2	20
ENSG00000173391.8	OLR1	protein_coding	chr12	10158301	10172138	-	2	3	2	2	3	10	2	2	OO-24	1	4	2	2	2	2	2	2	2	3	2	1	2	6	3	4	1	4	2	8	0	2	1	4	3	4	1	5	1	5	3	6	1	1	4	1	5	1	3	1	2	1
ENSG00000173442.12	EHBP1L1	protein_coding	chr11	65576038	65592650	+	10	13	11	11	10	12	10	9	10	9	9	16	10	13	11	14	26	12	11	6	7	11	OO-38	13	10	11	10	13	4	8	14	9	9	10	12	13	15	13	10	15	17	12	9	14	8	13	12	12	7	8	15
ENSG00000173597.8	SULT1B1	protein_coding	chr4	69721162	69787961	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	OO-5	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000173641.17	HSPB7	protein_coding	chr1	16014028	16019594	-	2	2	3	1	2	1	1	2	3	2	1	3	1	3	3	2	OO-13	2	1	2	4	1	6	2	2	1	2	2	1	1	1	4	2	1	2	2	4	1	1	1	4	3	1	1	2	2	4	3	1	1	1
ENSG00000173705.8	SUSD5	protein_coding	chr3	33150042	33219215	-	6	9	9	8	8	6	6	6	4	4	8	9	6	9	7	9	OO-24	7	7	2	4	7	10	9	4	5	7	10	2	3	9	8	9	10	6	8	7	6	8	12	7	7	4	7	3	10	6	9	4	5	7
ENSG00000173714.7	WFIKKN2	protein_coding	chr17	50834650	50842348	+	0	0	1	0	1	0	0	2	0	0	0	OO-6	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	2	1	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0
ENSG00000173805.15	HAP1	protein_coding	chr17	41717742	41734644	-	8	7	8	7	6	6	OO-21	5	10	11	6	7	7	7	5	6	7	7	7	3	6	5	6	9	15	7	9	9	2	6	11	7	5	6	8	7	7	10	5	8	6	8	8	12	6	8	5	8	6	5	14
ENSG00000174099.10	MSRB3	protein_coding	chr12	65278643	65488244	+	9	8	8	9	7	5	8	7	9	7	7	9	7	6	4	6	OO-27	6	6	7	9	7	20	9	6	8	8	7	6	6	10	9	6	8	7	12	10	9	6	6	10	10	7	6	8	8	9	10	7	7	7
ENSG00000174576.9	NPAS4	protein_coding	chr11	66421004	66426707	+	4	1	1	0	1	OO-37	0	0	3	1	OO-48	1	1	0	3	1	4	1	1	0	0	1	0	3	9	0	OO-28	1	0	0	1	1	2	1	2	1	1	2	1	1	2	1	0	9	0	OO-44	1	1	5	2	0
ENSG00000174705.12	SH3PXD2B	protein_coding	chr5	172325000	172454523	-	6	8	5	5	5	4	5	7	6	6	4	6	5	6	4	3	6	9	4	5	5	5	8	8	OO-31	6	5	6	1	5	9	5	5	7	7	6	6	5	5	4	8	7	7	OO-23	4	7	5	5	5	7	9
ENSG00000174963.17	ZIC4	protein_coding	chr3	147386046	147406860	-	2	2	2	1	1	1	1	2	2	2	1	3	1	2	1	1	4	1	1	2	2	OO-6	OO-6	2	1	1	2	1	1	2	2	2	1	2	2	2	2	2	1	1	3	2	1	1	1	2	2	2	1	1	3
ENSG00000175197.11	DDIT3	protein_coding	chr12	57516656	57520517	-	30	47	39	32	38	61	38	26	65	32	55	40	30	41	35	43	43	50	38	25	14	37	29	46	OO-132	32	39	49	16	34	40	32	44	35	48	38	43	40	36	35	57	35	31	106	22	57	29	47	35	31	60
ENSG00000175274.18	TP53I11	protein_coding	chr11	44885903	44951306	-	20	12	36	20	24	17	11	12	6	13	14	49	15	26	18	22	37	14	24	3	11	16	22	20	9	13	14	31	5	7	30	15	17	15	22	13	17	20	10	19	OO-65	14	8	18	10	17	15	21	15	9	14
ENSG00000175505.10	CLCF1	protein_coding	chr11	67364168	67374177	-	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	3	1	5	1	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	OO-7	1	1	1	1	0	1	1
ENSG00000175535.6	PNLIP	protein_coding	chr10	116545931	116567855	+	0	0	0	0	0	6	0	6	0	1	1	0	4	0	0	1	2	0	0	3	0	0	0	1	1	1	OO-10	0	OO-21	4	0	0	0	0	2	OO-14	0	OO-560	1	0	0	0	1	0	0	0	0	0	0	1	2
ENSG00000175567.8	UCP2	protein_coding	chr11	73974667	73983307	-	3	3	3	3	3	2	3	3	3	3	3	7	3	4	3	2	4	3	4	2	4	2	OO-13	4	7	3	3	2	1	5	3	3	2	3	5	3	5	3	3	3	7	3	3	3	2	4	2	2	2	2	5
ENSG00000175592.8	FOSL1	protein_coding	chr11	65892049	65900573	-	0	0	0	1	0	6	0	0	OO-12	1	2	1	0	OO-9	0	0	1	0	0	0	0	0	3	0	OO-14	0	1	0	2	0	0	1	0	1	1	0	0	1	0	0	0	4	2	OO-9	0	4	0	0	0	1	2
ENSG00000175785.12	PRIMA1	protein_coding	chr14	93718298	93788481	-	1	9	1	1	2	2	1	2	2	4	2	1	2	1	2	1	1	11	2	2	1	3	1	5	OO-22	2	1	1	0	1	2	2	5	2	3	3	3	2	2	1	3	4	3	6	1	2	1	3	1	8	3
ENSG00000175793.11	SFN	protein_coding	chr1	26863138	26864457	+	1	1	1	0	0	2	1	0	1	1	2	0	1	4	2	OO-7	1	3	0	1	0	0	OO-6	2	OO-7	1	1	0	0	1	1	0	1	1	OO-13	1	1	1	0	0	0	0	0	OO-7	1	0	0	0	0	1	OO-7
ENSG00000175899.14	A2M	protein_coding	chr12	9068183	9116229	-	54	39	42	44	46	32	53	22	48	66	21	73	66	52	37	42	102	34	44	92	45	37	OO-199	44	36	40	42	29	22	35	53	34	47	51	68	73	77	54	48	75	75	50	42	29	21	40	67	42	19	31	41
ENSG00000176170.13	SPHK1	protein_coding	chr17	76376584	76387860	+	2	1	2	2	2	2	1	1	4	3	1	5	2	3	1	3	2	2	3	1	1	1	6	3	OO-12	2	1	2	1	1	4	2	2	2	3	2	4	2	1	2	7	2	4	6	1	3	2	1	1	1	3
ENSG00000176381.5	PRR18	protein_coding	chr6	166305300	166308448	-	7	35	12	11	11	13	10	11	14	16	16	10	10	5	9	8	10	OO-57	12	29	8	16	10	30	50	11	7	9	5	13	13	18	18	20	16	16	13	11	13	8	15	27	23	43	11	14	9	17	7	27	14
ENSG00000176438.12	SYNE3	protein_coding	chr14	95407266	95475836	-	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	OO-7	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	3	1
ENSG00000176692.5	FOXC2	protein_coding	chr16	86567251	86569728	+	1	1	OO-16	0	0	0	0	1	1	1	1	OO-12	1	1	0	0	OO-15	0	0	0	1	0	OO-6	0	1	1	1	0	0	0	1	1	0	0	3	3	2	0	0	1	OO-30	1	0	0	0	1	2	1	0	0	0
ENSG00000176890.15	TYMS	protein_coding	chr18	657604	673578	+	1	4	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	OO-10	2	2	1	2	2	4	7	1	1	1	1	0	1	1	3	2	3	2	3	2	1	1	2	2	2	3	1	1	1	3	1	3	1
ENSG00000177363.4	LRRN4CL	protein_coding	chr11	62686402	62689899	-	1	1	3	1	0	1	0	0	0	0	1	OO-6	0	1	0	1	4	0	1	0	1	1	2	0	1	1	0	1	0	0	0	1	0	1	2	2	1	1	0	1	OO-10	0	0	1	0	1	0	0	0	0	0
ENSG00000177374.12	HIC1	protein_coding	chr17	2054154	2063241	+	1	2	2	2	1	2	2	2	3	OO-8	2	3	3	1	1	1	2	2	2	1	1	3	1	2	2	4	2	2	1	2	4	2	2	2	2	4	3	3	1	2	4	2	2	3	2	2	2	2	1	2	2
ENSG00000177464.4	GPR4	protein_coding	chr19	45589764	45599753	-	4	3	3	10	2	8	5	3	19	6	4	6	3	22	1	2	4	2	2	6	3	3	OO-30	3	OO-31	6	6	2	5	5	4	4	4	12	2	5	4	3	4	3	6	8	8	8	2	8	4	2	1	3	19
ENSG00000177663.13	IL17RA	protein_coding	chr22	17084954	17115694	+	3	3	3	4	3	3	3	3	2	3	3	4	2	4	3	3	4	3	3	4	3	3	OO-9	4	5	4	3	3	2	3	4	5	3	4	3	2	3	3	4	2	4	3	3	4	3	3	3	3	2	3	4
ENSG00000177697.17	CD151	protein_coding	chr11	832884	839720	+	18	23	24	16	18	23	22	14	22	25	16	23	19	13	14	16	51	23	19	14	16	19	OO-53	24	21	22	21	17	7	23	20	17	19	17	22	20	30	25	14	14	35	22	17	19	12	20	24	21	18	18	21
ENSG00000177791.11	MYOZ1	protein_coding	chr10	73631654	73641757	-	2	2	1	2	2	1	1	3	2	2	1	2	2	2	1	1	OO-8	2	2	2	2	1	3	2	1	3	2	3	1	3	2	5	1	1	2	2	2	1	1	1	2	3	1	1	1	1	1	3	2	1	2
ENSG00000178202.12	KDELC2	protein_coding	chr11	108472105	108498432	-	3	2	3	3	3	2	2	2	3	3	2	3	2	2	2	2	6	2	2	2	2	2	OO-8	2	3	2	2	2	2	2	4	2	2	3	2	3	3	2	2	3	4	2	2	1	1	2	2	3	2	2	3
ENSG00000178372.7	CALML5	protein_coding	chr10	5498697	5499555	-	2	0	0	0	0	0	1	0	2	1	1	1	0	0	2	1	1	2	0	0	0	0	5	0	OO-6	0	0	1	1	0	2	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ENSG00000178695.5	KCTD12	protein_coding	chr13	76880166	76886390	-	16	10	12	13	11	9	11	11	12	8	7	16	9	27	8	10	30	6	7	4	6	9	OO-66	8	13	13	8	6	5	8	18	8	6	15	10	16	10	7	8	11	10	14	6	8	4	14	10	7	4	6	13
ENSG00000179148.9	ALOXE3	protein_coding	chr17	8095900	8119047	-	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	0	0	1	1	1	2	1	2	2	0	0	2	1	2	2	2	1	2	2	2	1	1	1	1	OO-7	0	2	2	2	1	1	2
ENSG00000179178.10	TMEM125	protein_coding	chr1	43269994	43274002	+	2	16	5	2	7	5	5	4	5	8	4	5	5	1	5	4	4	OO-33	7	5	2	7	1	16	20	4	1	3	1	2	6	5	12	7	10	5	8	5	5	3	9	13	8	11	4	7	4	10	2	16	6
ENSG00000179344.16	HLA-DQB1	protein_coding	chr6	32659467	32668383	-	2	2	2	0	7	2	3	7	1	5	1	16	3	3	3	3	8	4	1	1	3	1	OO-29	5	5	4	3	3	3	4	4	3	4	4	7	6	6	1	1	5	10	3	3	8	3	11	6	5	2	1	4
ENSG00000179564.3	LSMEM2	protein_coding	chr3	50279027	50287731	+	1	2	1	1	1	1	1	1	2	2	1	1	0	0	1	0	1	1	1	2	0	1	0	1	OO-6	0	0	1	0	0	1	1	1	1	1	0	1	0	1	0	1	2	1	2	0	1	1	1	0	1	1
ENSG00000179751.6	SYCN	protein_coding	chr19	39202831	39204266	-	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	1	0	OO-136	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180353.10	HCLS1	protein_coding	chr3	121631399	121660927	-	2	3	4	2	3	2	1	3	2	2	3	4	2	8	2	1	2	2	2	4	2	2	OO-24	3	4	1	2	1	1	1	2	2	2	7	4	1	3	1	4	2	2	2	1	4	1	7	1	2	1	1	5
ENSG00000180447.6	GAS1	protein_coding	chr9	86944363	86947189	-	3	4	OO-9	3	2	2	2	3	3	2	1	OO-7	3	2	2	3	7	4	2	3	2	3	OO-9	3	3	2	3	3	1	2	3	3	2	2	3	4	3	3	2	2	6	2	3	3	2	3	2	3	2	3	2
